ID,Type,Label,Title,Text
REC_54,Recital,Recital (54),,"(54) Les contrôleurs d’accès peuvent entraver la capacité des utilisateurs finaux d’accéder aux contenus et services en ligne, y compris les applications logicielles. Par conséquent, il convient d’établir des règles visant à empêcher que le comportement des contrôleurs d’accès compromette les droits des utilisateurs finaux à accéder à un internet ouvert. De même, il se peut que les contrôleurs d’accès limitent techniquement la capacité des utilisateurs finaux de changer effectivement d’entreprise fournissant un service d’accès à l’internet, en particulier grâce au contrôle qu’ils exercent sur le matériel informatique ou les systèmes d’exploitation. Cela fausse les conditions de concurrence pour les services d’accès à l’internet et, en fin de compte, nuit aux utilisateurs finaux. Il convient donc de veiller à ce que les contrôleurs d’accès ne restreignent pas indûment le choix des utilisateurs finaux en ce qui concerne l’entreprise fournissant des services d’accès à l’internet."
REC_55,Recital,Recital (55),,"(55) Un contrôleur d’accès peut fournir des services ou du matériel informatique, comme des appareils portables, qui ont accès à des caractéristiques matérielles ou logicielles d’un appareil accessibles ou contrôlées par l’intermédiaire d’un système d’exploitation ou d’un assistant virtuel afin d’offrir des fonctionnalités spécifiques aux utilisateurs finaux. En pareil cas, les fournisseurs concurrents de services ou de matériel informatique, tels que les fournisseurs d’appareils portables, ont besoin d’une interopérabilité tout aussi effective avec les mêmes caractéristiques matérielles ou logicielles, ainsi que d’un accès à ces caractéristiques aux fins de l’interopérabilité, pour pouvoir proposer une offre concurrentielle aux utilisateurs finaux."
REC_56,Recital,Recital (56),,"(56) Les contrôleurs d’accès peuvent également jouer un double rôle en tant que développeurs de systèmes d’exploitation et en tant que fabricants d’appareils, y compris des fonctionnalités techniques qu’un appareil peut avoir. Par exemple, un contrôleur d’accès qui est également le fabricant d’un appareil peut restreindre l’accès à certaines des fonctionnalités de ce dernier, telles que la technologie de communication en champ proche, les éléments sécurisés et les processeurs, les mécanismes d’authentification et le logiciel utilisé pour exploiter ces technologies, qui peuvent être nécessaires à la fourniture effective d’un service, fournis conjointement au service de plateforme essentiel ou à l’appui de celui-ci, par le contrôleur d’accès ainsi que par toute entreprise tierce fournissant potentiellement un tel service."
REC_57,Recital,Recital (57),,"(57) Si les doubles rôles sont exercés d’une manière qui empêche d’autres fournisseurs de services ou de matériel informatique d’avoir accès dans les mêmes conditions aux mêmes caractéristiques du système d’exploitation, du matériel informatique ou du logiciel que celles qui sont disponibles ou utilisées par le contrôleur d’accès dans le cadre de la fourniture de ses propres services ou matériel informatique complémentaires ou d’appui, la capacité d’innovation de ces autres fournisseurs et le choix des utilisateurs finaux pourraient s’en trouver grandement compromis. Les contrôleurs d’accès devraient donc être tenus d’assurer, gratuitement, une interopérabilité effective avec les mêmes caractéristiques du système d’exploitation, du matériel informatique ou du logiciel que celles qui sont disponibles ou utilisées dans le cadre de la fourniture de ses propres services et matériel informatique complémentaires et d’appui, ainsi que l’accès, aux fins de l’interopérabilité, à ces caractéristiques. Un tel accès peut également être exigé par des applications logicielles liées aux services concernés fournis conjointement au service de plateforme essentiel ou à l’appui de celui-ci afin de développer et offrir effectivement des fonctionnalités interopérables avec celles proposées par les contrôleurs d’accès. Ces obligations ont pour objet de permettre à des tiers concurrents de s’interconnecter, au moyen d’interfaces ou de solutions similaires, aux caractéristiques concernées de manière aussi effective que pour les propres services ou matériel informatique du contrôleur d’accès."
REC_58,Recital,Recital (58),,"(58) Les conditions dans lesquelles les contrôleurs d’accès fournissent des services de publicité en ligne aux entreprises utilisatrices, dont les annonceurs et les éditeurs, manquent souvent de transparence et sont opaques. Cela conduit souvent à un manque d’informations pour les annonceurs et éditeurs quant à l’effet d’une annonce publicitaire donnée. Dans le but de renforcer l’équité, la transparence et la contestabilité des services de publicité en ligne énumérés dans la décision de désignation, de même que ceux qui sont pleinement intégrés à d’autres services de plateforme essentiels de la même entreprise, les contrôleurs d’accès devraient fournir aux annonceurs et aux éditeurs, ainsi qu’aux tiers autorisés par les annonceurs et les éditeurs, sur demande, un accès gratuit à leurs outils de mesure de performance et aux données, tant agrégées que non agrégées, nécessaires aux annonceurs, aux tiers autorisés tels que les agences de publicité agissant pour le compte d’une entreprise de placement de publicité et aux éditeurs pour effectuer leur propre vérification indépendante de la fourniture des services de publicité en ligne concernés."
REC_59,Recital,Recital (59),,"(59) Les contrôleurs d’accès bénéficient d’un accès à de grandes quantités de données qu’ils collectent lorsqu’ils fournissent des services de plateforme essentiels, ainsi que d’autres services numériques. Afin d’empêcher les contrôleurs d’accès de nuire à la contestabilité des services de plateforme essentiels, ou au potentiel d’innovation d’un secteur numérique dynamique, en limitant le changement de plateforme ou le multihébergement, il convient d’accorder aux utilisateurs finaux, ainsi qu’aux tiers autorisés par un utilisateur final, un accès effectif et immédiat aux données qu’ils ont fournies ou qui ont été générées par leur activité sur les services de plateforme essentiels concernés du contrôleur d’accès. Les données devraient être reçues dans un format permettant qu’elles soient immédiatement et effectivement consultées et utilisées par l’utilisateur final ou le tiers concerné autorisé par l’utilisateur final à qui elles sont transmises. Les contrôleurs d’accès devraient également veiller, au moyen de mesures techniques appropriées et de haute qualité, telles que des interfaces de programmation, à ce que les utilisateurs finaux ou les tiers autorisés par les utilisateurs finaux puissent librement transférer les données en continu et en temps réel. Cela devrait également s’appliquer à toutes les autres données, à différents niveaux d’agrégation, nécessaires pour permettre effectivement cette portabilité. Pour éviter toute ambiguïté, l’obligation faite au contrôleur d’accès d’assurer la portabilité effective des données en vertu du présent règlement complète le droit à la portabilité des données prévu par le règlement (UE) 2016/679. Faciliter le changement de plateforme ou le multihébergement devrait ensuite permettre d’élargir le choix offert aux utilisateurs finaux et encourage les contrôleurs d’accès et les entreprises utilisatrices à innover."
REC_60,Recital,Recital (60),,"(60) Les entreprises utilisatrices de services de plateforme essentiels fournis par des contrôleurs d’accès et les utilisateurs finaux de ces entreprises utilisatrices fournissent et génèrent de grandes quantités de données. Afin que les entreprises utilisatrices puissent avoir accès aux données pertinentes ainsi générées, le contrôleur d’accès devrait, à leur demande, permettre un accès effectif et gratuit à ces données. Les tiers sous contrat avec l’entreprise utilisatrice, qui agissent en tant que sous-traitants de ces données pour cette entreprise, devraient également bénéficier d’un tel accès. Cet accès devrait inclure l’accès aux données fournies ou générées par les mêmes entreprises utilisatrices et les mêmes utilisateurs finaux de ces entreprises dans le cadre d’autres services fournis par le même contrôleur d’accès, y compris les services fournis conjointement aux services de plateforme essentiels ou à l’appui de ceux-ci lorsque cela est inextricablement lié à la demande concernée. À cette fin, un contrôleur d’accès ne devrait pas recourir à des restrictions contractuelles ou autres dans le but d’empêcher les entreprises utilisatrices d’accéder aux données pertinentes, et devrait permettre à ces entreprises utilisatrices d’obtenir le consentement de leurs utilisateurs finaux pour l’accès à ces données et leur extraction, lorsque ce consentement est requis en vertu du règlement (UE) 2016/679 et de la directive 2002/58/CE. Les contrôleurs d’accès devraient en outre garantir l’accès continu et en temps réel à de telles données au moyen de mesures techniques appropriées, par exemple en mettant en place des interfaces de programmation de haute qualité ou des outils intégrés pour les entreprises utilisatrices de petit volume."
REC_61,Recital,Recital (61),,"(61) Les moteurs de recherche en ligne gagnent en valeur pour leurs entreprises utilisatrices et leurs utilisateurs finaux respectifs à mesure que le nombre total de ces utilisateurs augmente. Les entreprises fournissant des moteurs de recherche en ligne collectent et conservent des ensembles de données agrégées contenant des informations sur les recherches effectuées par les utilisateurs, et la manière dont ces derniers ont interagi avec les résultats qu’ils ont obtenus. Les entreprises fournissant des moteurs de recherche en ligne collectent ces données à partir de recherches effectuées sur leur propre moteur de recherche en ligne et, le cas échéant, de recherches effectuées sur les plateformes de leurs partenaires commerciaux en aval. L’accès des contrôleurs d’accès à ces données concernant les classements, les requêtes, les clics et les vues constitue une barrière importante à l’entrée et à l’expansion, ce qui nuit à la contestabilité des moteurs de recherche en ligne. Les contrôleurs d’accès devraient donc être tenus de fournir aux autres entreprises fournissant de tels services, à des conditions équitables, raisonnables et non discriminatoires, un accès à ces données concernant les classements, les requêtes, les clics et les vues en lien avec les recherches gratuites et payantes générées par les consommateurs des moteurs de recherche en ligne, de manière à ce que ces entreprises tierces puissent optimiser leurs services et contester les services de plateforme essentiels concernés. Les tiers sous contrat avec le fournisseur d’un moteur de recherche en ligne, qui agissent en tant que sous-traitants de ces données pour ce moteur de recherche en ligne, devraient également bénéficier d’un tel accès. Lorsqu’il fournit un accès à ses données de recherche, un contrôleur d’accès devrait garantir la protection des données à caractère personnel des utilisateurs finaux, notamment contre les risques de réidentification, par des moyens adéquats, par exemple l’anonymisation des données à caractère personnel, sans altérer considérablement la qualité ou l’utilité des données. Les données concernées sont anonymisées si les données à caractères personnel sont irréversiblement modifiées de façon à ce que les informations ne soient plus liées à une personne physique identifiée ou identifiable, ou si les données à caractère personnel sont rendues anonymes de telle manière que la personne concernée n’est pas ou n’est plus identifiable."
REC_62,Recital,Recital (62),,"(62) En ce qui concerne les boutiques d’applications logicielles, moteurs de recherche en ligne et services de réseaux sociaux en ligne énumérés dans la décision de désignation, les contrôleurs d’accès devraient publier et appliquer des conditions générales d’accès équitables, raisonnables et non discriminatoires. Ces conditions générales devraient prévoir un mécanisme de règlement extrajudiciaire des litiges au niveau de l’Union qui soit facilement accessible, impartial, indépendant et gratuit pour l’entreprise utilisatrice, sans préjudice de ses propres coûts et des mesures proportionnées visant à empêcher une utilisation abusive du mécanisme de règlement des litiges par les entreprises utilisatrices. Ce mécanisme de règlement des litiges devrait être sans préjudice du droit des entreprises utilisatrices de demander réparation devant les autorités judiciaires conformément au droit de l’Union et au droit national. En particulier, les contrôleurs d’accès qui fournissent un accès aux boutiques d’applications logicielles sont des points d’accès majeurs pour les entreprises utilisatrices qui cherchent à atteindre leurs utilisateurs finaux. Compte tenu du déséquilibre du pouvoir de négociation entre ces contrôleurs d’accès et les entreprises utilisatrices de leurs boutiques d’applications logicielles, ces contrôleurs d’accès ne devraient pas être autorisés à imposer des conditions générales, y compris en matière de tarification, qui seraient déloyales ou conduiraient à une différenciation injustifiée. Les conditions tarifaires ou les autres conditions générales d’accès devraient être considérées comme déloyales si elles conduisent à un déséquilibre entre les droits et les obligations des entreprises utilisatrices, si elles confèrent au contrôleur d’accès un avantage qui est disproportionné par rapport au service qu’il fournit aux entreprises utilisatrices, ou si elles entraînent un désavantage pour les entreprises utilisatrices dans la fourniture de services identiques ou similaires à ceux du contrôleur d’accès. Les critères suivants peuvent servir à évaluer l’équité des conditions générales d’accès: les prix facturés ou les conditions imposées pour des services identiques ou similaires par d’autres fournisseurs de boutiques d’applications logicielles; les prix facturés ou les conditions imposées par le fournisseur de la boutique d’applications logicielles pour des services différents, liés ou similaires, ou à différents types d’utilisateurs finaux; les prix facturés ou les conditions imposées par le fournisseur de la boutique d’applications logicielles pour le même service dans différentes régions géographiques; les prix facturés ou les conditions imposées par le fournisseur de la boutique d’applications logicielles pour le même service que celui que le contrôleur d’accès se fournit à lui-même. Cette obligation ne devrait pas établir un droit d’accès et devrait être sans préjudice de la capacité des fournisseurs de boutiques d’applications logicielles, de moteurs de recherche en ligne et de services de réseaux sociaux en ligne d’assumer la responsabilité requise dans la lutte contre les contenus illicites et non désirés, comme le prévoit le règlement relatif au marché intérieur des services numériques."
REC_63,Recital,Recital (63),,"(63) Les contrôleurs d’accès peuvent entraver la capacité des entreprises utilisatrices et des utilisateurs finaux de se désabonner d’un service de plateforme essentiel auquel ils s’étaient précédemment abonnés. Par conséquent, il convient d’établir des règles afin d’éviter une situation dans laquelle les contrôleurs d’accès portent atteinte au droit des entreprises utilisatrices et des utilisateurs finaux de choisir librement le service de plateforme essentiel qu’ils utilisent. Afin de préserver la liberté de choix des entreprises utilisatrices et des utilisateurs finaux, un contrôleur d’accès ne devrait pas être autorisé à rendre inutilement difficile ou compliqué, pour les entreprises utilisatrices ou les utilisateurs finaux, le désabonnement d’un service de plateforme essentiel. Il convient de ne pas rendre la clôture d’un compte ou le désabonnement d’un service plus compliqués que l’ouverture de ce compte ou l’abonnement à ce service. Les contrôleurs d’accès ne devraient pas exiger de frais supplémentaires lorsqu’ils résilient les contrats conclus avec leurs utilisateurs finaux ou entreprises utilisatrices. Les contrôleurs d’accès devraient veiller à ce que les conditions de résiliation des contrats soient toujours proportionnées et à ce que les utilisateurs finaux puissent les faire jouer sans difficultés excessives, par exemple en ce qui concerne les motifs de la résiliation, le délai de préavis ou la forme de la résiliation. Cela est sans préjudice de la législation nationale applicable conformément au droit de l’Union établissant des droits et obligations concernant les conditions de résiliation de la fourniture de services de plateforme essentiels par les utilisateurs finaux."
REC_64,Recital,Recital (64),,"(64) Le manque d’interopérabilité permet aux contrôleurs d’accès qui fournissent des services de communications interpersonnelles non fondés sur la numérotation de bénéficier d’effets de réseau importants, ce qui contribue à affaiblir la contestabilité. En outre, indépendamment de la question de savoir si les utilisateurs finaux optent ou non pour un «multihébergement», les contrôleurs d’accès fournissent souvent des services de communications interpersonnelles non fondés sur la numérotation dans le cadre de leur écosystème de plateforme, et cela exacerbe encore les barrières à l’entrée pour les autres fournisseurs de tels services et augmente les coûts de changement de fournisseur pour les utilisateurs finaux. Sans préjudice de la directive (UE) 2018/1972 du Parlement européen et du Conseil ( 14 ) et, en particulier, des conditions et procédures prévues à son article 61, les contrôleurs d’accès devraient donc assurer, gratuitement et sur demande, l’interopérabilité avec certaines fonctionnalités de base de leurs services de communications interpersonnelles non fondés sur la numérotation qu’ils fournissent à leurs propres utilisateurs finaux, pour les tiers fournisseurs de tels services. Les contrôleurs d’accès devraient assurer l’interopérabilité pour les tiers fournisseurs de services de communications interpersonnelles non fondés sur la numérotation qui proposent ou entendent proposer ces services aux utilisateurs finaux et entreprises utilisatrices dans l’Union. Afin de faciliter la mise en œuvre pratique de cette interopérabilité, le contrôleur d’accès concerné devrait être tenu de publier une offre de référence énonçant les détails techniques et les conditions générales d’interopérabilité avec ses services de communications interpersonnelles non fondés sur la numérotation. La Commission devrait avoir la possibilité, le cas échéant, de consulter l’Organe des régulateurs européens des communications électroniques, afin de déterminer si les détails techniques et les conditions générales publiés dans l’offre de référence et que le contrôleur d’accès entend mettre en œuvre ou a mis en œuvre permettent de se conformer avec cette obligation. Dans tous les cas, le contrôleur d’accès et le fournisseur demandeur devraient veiller à ce que l’interopérabilité ne compromette pas un niveau élevé de sécurité et de protection des données, conformément aux obligations qui leur incombent en vertu du présent règlement et du droit applicable de l’Union, en particulier le règlement (UE) 2016/679 et la directive 2002/58/CE. L’obligation relative à l’interopérabilité devrait être sans préjudice des informations et des choix à mettre à la disposition des utilisateurs finaux des services de communications interpersonnelles non fondés sur la numérotation du contrôleur d’accès et du fournisseur demandeur en vertu du présent règlement et d’autres dispositions du droit de l’Union, en particulier du règlement (UE) 2016/679."
REC_65,Recital,Recital (65),,"(65) Pour garantir que les obligations prévues par le présent règlement soient effectives, tout en veillant à ce qu’elles se limitent à ce qui est nécessaire pour assurer la contestabilité et contrer les effets néfastes des pratiques déloyales des contrôleurs d’accès, il est important de les définir et circonscrire clairement, de manière à permettre au contrôleur d’accès de s’y conformer en tous points, tout en respectant pleinement le droit applicable, et en particulier le règlement (UE) 2016/679 et la directive 2002/58/CE ainsi que la législation sur la protection des consommateurs, la cybersécurité, la sécurité des produits et les exigences en matière d’accessibilité, y compris la directive (UE) 2019/882 et la directive (UE) 2016/2102 du Parlement européen et du Conseil ( 15 ) . Les contrôleurs d’accès devraient garantir le respect du présent règlement dès la conception. Dès lors, les mesures nécessaires devraient être intégrées autant que possible dans la conception technologique utilisée par les contrôleurs d’accès. Il peut, dans certains cas, être approprié pour la Commission, après avoir dialogué avec le contrôleur d’accès concerné, et après avoir permis aux tiers de présenter des observations, de préciser davantage certaines des mesures que le contrôleur d’accès devrait adopter afin de se conformer effectivement aux obligations susceptibles d’être précisées davantage ou, en cas de contournement, à toutes les obligations. En particulier, il devrait être possible d’apporter de telles précisions complémentaires lorsque la mise en œuvre d’une obligation susceptible d’être précisée peut être affectée par des variations de services au sein d’une seule catégorie de services de plateforme essentiels. À cet effet, le contrôleur d’accès devrait pouvoir demander à la Commission d’engager un processus dans le cadre duquel elle peut préciser davantage certaines des mesures que le contrôleur d’accès devrait adopter afin de se conformer effectivement à ces obligations. La Commission devrait disposer d’un pouvoir d’appréciation quant à la question de savoir s’il y a lieu d’apporter des précisions complémentaires, et à quel moment, dans le respect de l’égalité de traitement, de la proportionnalité et du principe de bonne administration. À cet égard, la Commission devrait fournir les principales raisons qui sous-tendent son évaluation, y compris toute priorité pour le contrôle du respect de la législation. Ce processus ne devrait pas être utilisé pour nuire à l’efficacité du présent règlement. En outre, il est sans préjudice du pouvoir de la Commission d’adopter une décision constatant le non-respect, par un contrôleur d’accès, d’une des obligations énoncées dans le présent règlement, y compris de la possibilité d’infliger des amendes ou des astreintes. La Commission devrait pouvoir rouvrir une procédure, y compris lorsque les mesures précisées se révèlent inefficaces. Une réouverture due à l’inefficacité des précisions adoptées par voie de décision devrait permettre à la Commission de modifier ces précisions de manière prospective. La Commission devrait également être en mesure de fixer un délai raisonnable dans lequel la procédure peut être rouverte si les mesures précisées s’avèrent inefficaces."
REC_66,Recital,Recital (66),,"(66) Également pour garantir la proportionnalité, un contrôleur d’accès devrait avoir la possibilité de demander la suspension, dans la mesure nécessaire, d’une obligation spécifique dans des circonstances exceptionnelles échappant à son contrôle, telles qu’un choc externe imprévu le privant temporairement d’une part considérable de la demande des utilisateurs finaux pour le service de plateforme essentiel concerné, s’il démontre que le respect de cette obligation particulière peut menacer la viabilité économique de ses activités dans l’Union. La Commission devrait déterminer les circonstances exceptionnelles justifiant la suspension et réexaminer celle-ci régulièrement pour évaluer si les conditions de son octroi sont toujours viables."
REC_67,Recital,Recital (67),,"(67) Dans des circonstances exceptionnelles, uniquement justifiées par des raisons de santé ou de sécurité publiques définies par le droit de l’Union et interprétées par la Cour de justice, la Commission devrait être en mesure de décider qu’une obligation donnée ne s’applique pas à un service de plateforme essentiel spécifique. Si une atteinte est portée à ces intérêts publics, cela pourrait indiquer que la mise en œuvre d’une obligation spécifique est, dans un cas exceptionnel précis, trop coûteuse pour la société dans son ensemble, et donc disproportionnée. Lorsqu’il y a lieu, la Commission devrait être en mesure de faciliter le respect en évaluant si une suspension ou exemption limitée et dûment motivée est justifiée. Cela devrait garantir la proportionnalité des obligations énoncées dans le présent règlement sans compromettre les effets ex ante escomptés sur l’équité et la contestabilité. Lorsqu’une exemption est accordée, la Commission devrait revoir sa décision tous les ans."
REC_68,Recital,Recital (68),,"(68) Dans le délai imparti pour respecter leurs obligations au titre du présent règlement, les contrôleurs d’accès devraient informer la Commission, par des rapports obligatoires, des mesures qu’ils comptent mettre en œuvre ou ont mis en œuvre afin d’assurer le respect effectif de ces obligations, y compris les mesures concernant le respect du règlement (UE) 2016/679, dans la mesure où elles sont pertinentes pour le respect des obligations prévues par le présent règlement, et qui devraient permettre à la Commission de s’acquitter de ses missions en vertu du présent règlement. En outre, il convient de rendre publique une synthèse non confidentielle claire et compréhensible de ces informations, tout en tenant compte de l’intérêt légitime des contrôleurs d’accès à la protection de leurs secrets d’affaires et autres informations confidentielles. Cette publication non confidentielle devrait permettre aux tiers d’évaluer si les contrôleurs d’accès respectent les obligations énoncées dans le présent règlement. Ces rapports devraient être sans préjudice de toute mesure d’exécution prise par la Commission à quelque moment que ce soit après ces rapports. La Commission devrait publier en ligne un lien vers la synthèse non confidentielle du rapport, ainsi que toutes les autres informations publiques à communiquer en application des obligations d’information prévues par le présent règlement, afin de garantir l’accessibilité desdites informations sous une forme utilisable et exhaustive, en particulier pour les petites et moyennes entreprises (PME)."
REC_69,Recital,Recital (69),,"(69) Les obligations des contrôleurs d’accès ne devraient être actualisées qu’à la suite d’une enquête rigoureuse portant sur la nature et l’incidence de pratiques spécifiques qui pourraient être à leur tour désignées, après une enquête approfondie, comme étant déloyales ou limitant la contestabilité de la même manière que les pratiques déloyales décrites dans le présent règlement, tout en étant potentiellement exclues du champ d’application de l’ensemble actuel d’obligations. La Commission devrait pouvoir, soit de sa propre initiative, soit à la suite d’une demande motivée d’au moins trois États membres, ouvrir une enquête en vue de déterminer si les obligations existantes doivent être actualisées. Lorsqu’ils présentent ces demandes motivées, les États membres devraient avoir la possibilité d’inclure des informations sur les offres nouvelles de produits, de services, de logiciels ou de caractéristiques qui suscitent des préoccupations du point de vue de la contestabilité ou de l’équité, qu’elles soient mises en œuvre dans le cadre de services de plateforme essentiels existants ou non. Lorsque, à la suite d’une enquête de marché, la Commission juge nécessaire de modifier des éléments essentiels du présent règlement, par exemple en incluant de nouvelles obligations qui s’écartent des mêmes questions de contestabilité ou d’équité que celles régies par le présent règlement, la Commission devrait présenter une proposition de modification du présent règlement."
REC_70,Recital,Recital (70),,"(70) Compte tenu du pouvoir économique considérable des contrôleurs d’accès, il est important que les obligations soient appliquées de manière effective et qu’elles ne soient pas contournées. À cette fin, les règles en question devraient s’appliquer à toute pratique d’un contrôleur d’accès, quelle que soit sa forme et indépendamment de sa nature contractuelle, commerciale, technique ou autre, dans la mesure où cette pratique correspond au type de pratique visé par l’une des obligations prévues par le présent règlement. Les contrôleurs d’accès ne devraient pas adopter un comportement susceptible de compromettre le caractère effectif des interdictions et obligations prévues par le présent règlement. Un tel comportement peut être la conception utilisée par le contrôleur d’accès, la présentation des choix de l’utilisateur final d’une façon qui n’est pas neutre ou l’utilisation de la structure, du fonctionnement ou du mode opératoire d’une interface utilisateur ou d’une partie de celle-ci pour réduire ou compromettre l’autonomie, la capacité décisionnelle ou le choix de l’utilisateur. En outre, le contrôleur d’accès ne devrait pas être autorisé à adopter un comportement compromettant l’interopérabilité exigée par le présent règlement, par exemple en recourant à des mesures techniques de protection injustifiées, à des conditions de service discriminatoires, en revendiquant illégalement un droit d’auteur sur des interfaces de programmation ou en fournissant des informations dénaturées. Les contrôleurs d’accès ne devraient pas être autorisés à contourner leur désignation en segmentant, divisant, subdivisant, fragmentant ou fractionnant artificiellement leurs services de plateforme essentiels dans le but de contourner les seuils quantitatifs fixés par le présent règlement."
REC_71,Recital,Recital (71),,"(71) Afin de garantir l’efficacité du réexamen du statut de contrôleur d’accès ainsi que la possibilité d’adapter la liste des services de plateforme essentiels fournis par un contrôleur d’accès, il convient que les contrôleurs d’accès informent la Commission de toutes les acquisitions prévues, avant leur mise en œuvre, d’autres entreprises fournissant des services de plateforme essentiels ou tout autre service dans le secteur numérique ou d’autres services qui permettent la collecte de données. De telles informations devraient non seulement servir au processus de réexamen en ce qui concerne le statut des contrôleurs d’accès individuels, mais aussi fournir des renseignements cruciaux pour le suivi des tendances plus générales en matière de contestabilité dans le secteur numérique; elles peuvent par conséquent être utilement prises en considération lors des enquêtes de marché prévues par le présent règlement. En outre, la Commission devrait communiquer ces informations aux États membres, étant donné qu’elles peuvent être utilisées à des fins de contrôle des concentrations au niveau national et que, dans certaines circonstances, l’autorité nationale compétente a la possibilité de soumettre ces acquisitions à la Commission aux fins du contrôle des concentrations. La Commission devrait également publier chaque année une liste des acquisitions signalées par le contrôleur d’accès. Afin de garantir la nécessaire transparence de ces informations ainsi que leur utilité pour les différentes fins prévues par le présent règlement, les contrôleurs d’accès devraient fournir au moins les renseignements relatifs aux entreprises concernées par la concentration, leur chiffre d’affaires annuel dans l’Union et au niveau mondial, leur domaine d’activité, y compris les activités directement liées à la concentration, la valeur transactionnelle ou une estimation de celle-ci, un résumé relatif à la concentration, y compris sa nature et sa justification, ainsi qu’une liste des États membres concernés par l’opération."
REC_72,Recital,Recital (72),,"(72) Les intérêts des utilisateurs finaux en matière de protection des données et de la vie privée sont à prendre en considération pour toute appréciation des effets néfastes potentiels des pratiques des contrôleurs d’accès observées en ce qui concerne la collecte et l’accumulation de grandes quantités de données auprès des utilisateurs finaux. Assurer un niveau adéquat de transparence en ce qui concerne les pratiques de profilage utilisées par les contrôleurs d’accès, notamment mais pas uniquement le profilage au sens de l’article 4, point 4), du règlement (UE) 2016/679, permet de faciliter la contestabilité des services de plateforme essentiels. La transparence exerce une pression extérieure sur les contrôleurs d’accès pour ne pas faire du profilage approfondi du consommateur la norme dans le secteur, étant donné que les entrants potentiels ou les jeunes entreprises ne peuvent pas accéder à des données aussi étendues et profondes, et à une échelle similaire. Une plus grande transparence devrait permettre aux autres entreprises fournissant des services de plateforme essentiels de se démarquer davantage grâce à l’utilisation de garanties de protection de la vie privée plus performantes. Afin d’assurer une efficacité minimale à cette obligation de transparence, les contrôleurs d’accès devraient fournir, au moins, une description, faisant l’objet d’un audit indépendant, de la base sur laquelle le profilage est effectué, en précisant si les données à caractère personnel et les données issues de l’activité de l’utilisateur, au sens du règlement (UE) 2016/679, sont utilisées, le traitement appliqué, les finalités pour lesquelles le profil est conçu et finalement utilisé, la durée du profilage, son incidence sur les services du contrôleur d’accès et les mesures prises pour permettre effectivement aux utilisateurs finaux d’avoir connaissance de l’utilisation voulue de ce profilage, de même que les mesures prises pour obtenir leur consentement ou leur donner la possibilité de le refuser ou de le retirer. La Commission devrait transférer la description faisant l’objet d’un audit au comité européen de la protection des données afin d’éclairer l’application des règles de l’Union en matière de protection des données. La Commission devrait être habilitée à mettre au point la méthodologie et la procédure pour la description devant faire l’objet d’un audit, en concertation avec le Contrôleur européen de la protection des données, le comité européen de la protection des données, la société civile et des experts, conformément aux règlements (UE) n o 182/2011 ( 16 ) et (UE) 2018/1725 ( 17 ) du Parlement européen et du Conseil."
REC_73,Recital,Recital (73),,"(73) Afin de garantir la réalisation pleine et durable des objectifs du présent règlement, la Commission devrait être en mesure d’apprécier si une entreprise fournissant des services de plateforme essentiels doit être désignée comme contrôleur d’accès sans qu’elle atteigne les seuils quantitatifs fixés dans le présent règlement; si le non-respect systématique par un contrôleur d’accès justifie l’imposition de mesures correctives supplémentaires; s’il convient d’ajouter davantage de services relevant du secteur numérique à la liste des services de plateforme essentiels; et si d’autres pratiques tout aussi déloyales et limitant également la contestabilité des marchés numériques doivent faire l’objet d’enquêtes. Cette appréciation devrait reposer sur des enquêtes de marché à conduire en temps opportun, moyennant des procédures et des délais clairs, afin de renforcer les effets ex ante du présent règlement sur la contestabilité et l’équité dans le secteur numérique, et de fournir le degré requis de sécurité juridique."
REC_74,Recital,Recital (74),,"(74) La Commission devrait être en mesure de constater, à la suite d’une enquête de marché, qu’une entreprise fournissant un service de plateforme essentiel remplit tous les critères qualitatifs globaux pour être désignée comme contrôleur d’accès. De ce fait, cette entreprise devrait, en principe, se conformer à toutes les obligations pertinentes prévues par le présent règlement. Toutefois, pour les contrôleurs d’accès qui ont été désignés par la Commission parce qu’il est prévisible qu’ils jouiront d’une position solide et durable dans un avenir proche, la Commission ne devrait imposer que les obligations nécessaires et appropriées pour les empêcher d’acquérir une position solide et durable dans leurs activités. En ce qui concerne ces contrôleurs d’accès émergents, la Commission devrait tenir compte de la nature en principe temporaire de ce statut et il faudra donc décider, en temps voulu, si une telle entreprise fournissant des services de plateforme essentiels devrait être soumise à l’ensemble des obligations imposées aux contrôleurs d’accès parce qu’elle a acquis une position solide et durable, ou si les conditions de désignation ne sont finalement pas satisfaites et si, par conséquent, toutes les obligations précédemment imposées devraient être levées."
